Target,Source
278332728,1318408266
148876948,1320475297
1458567006,1320475297
14119482,1320475297
18825417,1320475297
1361723136,1320475297
15898569,1320475297
176608663,1320475297
17387342,1320475297
1063813423,1320475297
15405306,1320475297
1314817975,1320475297
15911169,1320475297
15071492,1320475297
197742569,1320475297
1952975701,1320475297
1618123446,1320475297
102768569,1320475297
1320475297,1361723136
1063813423,1379904841
148876948,1407947514
176608663,1407947514
102768569,1407947514
1458567006,1407947514
18825417,1407947514
1618123446,1407947514
17387342,1407947514
1063813423,1407947514
197742569,1407947514
1119394370,1407947514
1205829984,14119482
15405306,14119482
176608663,14119482
1119394370,14119482
1076332622,14119482
1063813423,14119482
18825417,14119482
197742569,14119482
1618123446,14119482
102768569,14119482
15071492,14119482
513354952,1414186285
15405306,1414186285
17387342,1414186285
1119394370,1414186285
176608663,1414186285
15911169,1414186285
1426071570,1414186285
157793993,1414186285
1076332622,1414186285
1618123446,1414186285
18825417,1414186285
1314817975,1414186285
1948522831,1414186285
15071492,1414186285
1881182173,1414186285
1672160996,1414186285
151080118,1414186285
11939852,1414186285
14119482,1414186285
1063813423,1414186285
1093788314,1414186285
102768569,1414186285
1458567006,1414186285
1063813423,1426071570
1119394370,1426071570
172869983,1426071570
17387342,1426071570
1414186285,1426071570
102768569,1426071570
197742569,1426071570
1881182173,1426071570
12819112,14459120
16163217,14459120
1407947514,1458567006
1063813423,1482324739
1618123446,1482324739
1407947514,148876948
1063813423,1496470692
148876948,15071492
1881182173,15071492
15911169,15071492
1414186285,15071492
14119482,15071492
1063813423,15071492
1320475297,15071492
1076332622,15071492
182705192,15071492
1093788314,15071492
1618123446,15071492
18824923,15071492
197742569,15071492
1119394370,15071492
1205829984,15071492
102768569,15071492
17387342,15071492
1063813423,151080118
17387342,15405306
176608663,15405306
1063813423,15405306
18825417,15405306
14119482,15405306
1119394370,15405306
197742569,15405306
102768569,15405306
148876948,15911169
1458567006,15911169
1672160996,15911169
18825417,15911169
197742569,15911169
1414186285,15911169
16163217,15911169
1093788314,15911169
15071492,15911169
1063813423,15911169
176608663,15911169
14119482,15911169
1076332622,15911169
1881182173,15911169
1314817975,15911169
17387342,15911169
102768569,15911169
1320475297,15911169
1618123446,15911169
1063813423,1606338776
11939852,1606338776
182705192,1606338776
1063813423,16163217
14119482,16163217
1618123446,16163217
20713213,16163217
1672160996,16163217
111662550,16163217
102768569,16163217
14459120,16163217
148876948,1618123446
1407947514,1618123446
14459120,1618123446
1482324739,1618123446
18825417,1618123446
1414186285,1618123446
14119482,1618123446
1076332622,1618123446
1881182173,1618123446
1093788314,1618123446
182705192,1618123446
1063813423,1618123446
176608663,1618123446
15911169,1618123446
1314817975,1618123446
11939852,1618123446
1119394370,1618123446
16163217,1618123446
15071492,1618123446
17387342,1618123446
1320475297,1618123446
102768569,1618123446
19596074,162134946
1318408266,162134946
2750105810,162134946
1063813423,162134946
14119482,1672160996
148876948,1672160996
15911169,1672160996
1881182173,1672160996
176608663,1672160996
1063813423,1672160996
1076332622,1672160996
1320475297,1672160996
102768569,1672160996
1414186285,1672160996
1093788314,1672160996
11939852,1672160996
16163217,1672160996
187966710,1696747194
1063813423,1696747194
156737141,1717388304
1076332622,1717388304
1063813423,1717388304
1262337464,17387342
14459120,17387342
1361723136,17387342
1093788314,17387342
151080118,17387342
1482324739,17387342
1426071570,17387342
1205829984,17387342
1959198050,17387342
1414186285,17387342
1952975701,17387342
14119482,17387342
1407947514,17387342
157793993,17387342
1458567006,17387342
1076332622,17387342
1881182173,17387342
15911169,17387342
18825417,17387342
181122383,17387342
15405306,17387342
182705192,17387342
1063813423,17387342
16163217,17387342
176608663,17387342
12819112,17387342
1314817975,17387342
1618123446,17387342
11939852,17387342
1320475297,17387342
197742569,17387342
15071492,17387342
102768569,17387342
17387342,176608663
15898569,176608663
1407947514,176608663
1618123446,176608663
125040819,17982361
156737141,17982361
917623993,17982361
1872660188,17982361
987849932,17982361
15405306,181122383
197742569,181122383
1079872238,181122383
125040819,182381802
1087371109,182381802
987849932,182381802
1063813423,182381802
1063813423,182705192
15071492,182705192
1606338776,182705192
11939852,182705192
2187451484,1872660188
1063813423,1872660188
17982361,1872660188
1696747194,187966710
1063813423,187966710
148876948,1881182173
197742569,1881182173
17387342,1881182173
1959198050,1881182173
2273147136,1881182173
1205829984,1881182173
176608663,1881182173
1063813423,1881182173
102768569,1881182173
1320475297,1881182173
1426071570,1881182173
14459120,1881182173
456348582,18824923
148876948,18825417
1320475297,18825417
15405306,18825417
17387342,18825417
197742569,18825417
15911169,18825417
1063813423,18825417
1407947514,18825417
14119482,18825417
1414186285,18825417
1618123446,18825417
102768569,18825417
16596200,1911611502
1320475297,1952975701
1076332622,1959198050
1881182173,1959198050
102768569,197742569
1079872238,197742569
14119482,197742569
1063813423,197742569
15405306,197742569
1407947514,197742569
181122383,197742569
1076332622,197742569
1426071570,197742569
12819112,197742569
1314817975,197742569
17387342,197742569
15071492,197742569
1119394370,197742569
